39.96   # distance
4.3  0.0   # stellar m/l, error
82.939205069 76.126749226  90.103094801  # incl
1.463776123547165  18.891350675685175  0.10167342640194296 # incl error
  3.991  2.0471e+10  2.0471e+10  2.0520e+10  1.9733e+10  1.9733e+10  1.9781e+10  7.3680e+08  7.3680e+08  7.3680e+08
  4.169  2.1324e+10  2.1324e+10  2.1374e+10  2.0519e+10  2.0519e+10  2.0570e+10  8.0335e+08  8.0335e+08  8.0335e+08
  4.355  2.2198e+10  2.2198e+10  2.2250e+10  2.1321e+10  2.1321e+10  2.1373e+10  8.7588e+08  8.7588e+08  8.7588e+08
  4.550  2.3090e+10  2.3090e+10  2.3143e+10  2.2134e+10  2.2134e+10  2.2187e+10  9.5492e+08  9.5492e+08  9.5492e+08
  4.753  2.3997e+10  2.3997e+10  2.4051e+10  2.2954e+10  2.2954e+10  2.3008e+10  1.0410e+09  1.0410e+09  1.0410e+09
  4.966  2.4915e+10  2.4915e+10  2.4970e+10  2.3778e+10  2.3778e+10  2.3833e+10  1.1349e+09  1.1349e+09  1.1349e+09
  5.187  2.5842e+10  2.5842e+10  2.5899e+10  2.4604e+10  2.4604e+10  2.4660e+10  1.2371e+09  1.2371e+09  1.2371e+09
  5.419  2.6778e+10  2.6778e+10  2.6836e+10  2.5428e+10  2.5428e+10  2.5486e+10  1.3485e+09  1.3485e+09  1.3485e+09
  5.661  2.7722e+10  2.7722e+10  2.7781e+10  2.6251e+10  2.6251e+10  2.6310e+10  1.4698e+09  1.4698e+09  1.4698e+09
  5.914  2.8673e+10  2.8673e+10  2.8735e+10  2.7070e+10  2.7070e+10  2.7131e+10  1.6019e+09  1.6019e+09  1.6019e+09
  6.179  2.9634e+10  2.9634e+10  2.9698e+10  2.7887e+10  2.7887e+10  2.7951e+10  1.7459e+09  1.7459e+09  1.7459e+09
  6.455  3.0607e+10  3.0607e+10  3.0674e+10  2.8703e+10  2.8703e+10  2.8770e+10  1.9026e+09  1.9026e+09  1.9026e+09
  6.743  3.1595e+10  3.1595e+10  3.1665e+10  2.9521e+10  2.9521e+10  2.9590e+10  2.0733e+09  2.0733e+09  2.0733e+09
  7.045  3.2602e+10  3.2602e+10  3.2676e+10  3.0342e+10  3.0342e+10  3.0416e+10  2.2591e+09  2.2591e+09  2.2591e+09
  7.359  3.3633e+10  3.3633e+10  3.3712e+10  3.1171e+10  3.1170e+10  3.1249e+10  2.4614e+09  2.4614e+09  2.4614e+09
  7.688  3.4693e+10  3.4693e+10  3.4777e+10  3.2010e+10  3.2010e+10  3.2093e+10  2.6817e+09  2.6817e+09  2.6817e+09
  8.032  3.5788e+10  3.5787e+10  3.5876e+10  3.2865e+10  3.2864e+10  3.2953e+10  2.9214e+09  2.9214e+09  2.9214e+09
  8.391  3.6922e+10  3.6921e+10  3.7015e+10  3.3738e+10  3.3738e+10  3.3832e+10  3.1823e+09  3.1823e+09  3.1823e+09
  8.766  3.8101e+10  3.8100e+10  3.8199e+10  3.4633e+10  3.4632e+10  3.4732e+10  3.4663e+09  3.4663e+09  3.4663e+09
  9.157  3.9329e+10  3.9329e+10  3.9433e+10  3.5553e+10  3.5552e+10  3.5656e+10  3.7752e+09  3.7752e+09  3.7752e+09
  9.566  4.0611e+10  4.0611e+10  4.0719e+10  3.6499e+10  3.6498e+10  3.6606e+10  4.1114e+09  4.1114e+09  4.1114e+09
  9.994  4.1951e+10  4.1950e+10  4.2062e+10  3.7472e+10  3.7472e+10  3.7584e+10  4.4770e+09  4.4770e+09  4.4770e+09
 10.441  4.3350e+10  4.3350e+10  4.3465e+10  3.8474e+10  3.8474e+10  3.8589e+10  4.8747e+09  4.8747e+09  4.8747e+09
 10.907  4.4813e+10  4.4812e+10  4.4929e+10  3.9504e+10  3.9503e+10  3.9620e+10  5.3072e+09  5.3072e+09  5.3072e+09
 11.394  4.6340e+10  4.6339e+10  4.6457e+10  4.0561e+10  4.0560e+10  4.0678e+10  5.7774e+09  5.7774e+09  5.7774e+09
 11.904  4.7932e+10  4.7932e+10  4.8049e+10  4.1642e+10  4.1641e+10  4.1759e+10  6.2887e+09  6.2887e+09  6.2887e+09
 12.436  4.9592e+10  4.9592e+10  4.9707e+10  4.2747e+10  4.2746e+10  4.2862e+10  6.8444e+09  6.8444e+09  6.8444e+09
 12.991  5.1321e+10  5.1321e+10  5.1434e+10  4.3872e+10  4.3871e+10  4.3984e+10  7.4483e+09  7.4483e+09  7.4483e+09
 13.572  5.3121e+10  5.3121e+10  5.3230e+10  4.5015e+10  4.5015e+10  4.5124e+10  8.1045e+09  8.1045e+09  8.1045e+09
 14.178  5.4994e+10  5.4994e+10  5.5098e+10  4.6175e+10  4.6175e+10  4.6279e+10  8.8174e+09  8.8174e+09  8.8174e+09
 14.812  5.6944e+10  5.6943e+10  5.7042e+10  4.7351e+10  4.7350e+10  4.7449e+10  9.5918e+09  9.5918e+09  9.5918e+09
 15.474  5.8974e+10  5.8973e+10  5.9067e+10  4.8540e+10  4.8539e+10  4.8632e+10  1.0433e+10  1.0433e+10  1.0433e+10
 16.165  6.1090e+10  6.1090e+10  6.1177e+10  4.9743e+10  4.9742e+10  4.9830e+10  1.1346e+10  1.1346e+10  1.1346e+10
 16.888  6.3300e+10  6.3299e+10  6.3381e+10  5.0962e+10  5.0961e+10  5.1043e+10  1.2337e+10  1.2337e+10  1.2337e+10
 17.642  6.5611e+10  6.5610e+10  6.5687e+10  5.2197e+10  5.2196e+10  5.2273e+10  1.3412e+10  1.3412e+10  1.3412e+10
 18.431  6.8034e+10  6.8033e+10  6.8105e+10  5.3453e+10  5.3452e+10  5.3525e+10  1.4580e+10  1.4580e+10  1.4580e+10
 19.254  7.0579e+10  7.0579e+10  7.0648e+10  5.4732e+10  5.4732e+10  5.4801e+10  1.5845e+10  1.5845e+10  1.5845e+10
 20.114  7.3261e+10  7.3260e+10  7.3328e+10  5.6041e+10  5.6040e+10  5.6108e+10  1.7218e+10  1.7218e+10  1.7218e+10
 21.013  7.6092e+10  7.6091e+10  7.6159e+10  5.7384e+10  5.7383e+10  5.7451e+10  1.8707e+10  1.8707e+10  1.8707e+10
